Directory,Query,Time,Size,Threshold,Query calculator,Terminate early,Warmup,Status,Timestamp
./queries/acyclic/,acyclic1.graphql,20,67,999999999,true,true,true,ok,1637678003417
./queries/acyclic/,acyclic2.graphql,9,217,999999999,true,true,true,ok,1637678003427
./queries/acyclic/,acyclic3.graphql,8,367,999999999,true,true,true,ok,1637678003435
./queries/acyclic/,acyclic4.graphql,8,1117,999999999,true,true,true,ok,1637678003443
./queries/acyclic/,acyclic5.graphql,8,1867,999999999,true,true,true,ok,1637678003451
./queries/acyclic/,acyclic6.graphql,10,5617,999999999,true,true,true,ok,1637678003462
./queries/acyclic/,acyclic7.graphql,11,9367,999999999,true,true,true,ok,1637678003473
./queries/acyclic/,acyclic1.graphql,6,67,999999999,true,true,true,ok,1637678003479
./queries/acyclic/,acyclic2.graphql,6,217,999999999,true,true,true,ok,1637678003486
./queries/acyclic/,acyclic3.graphql,5,367,999999999,true,true,true,ok,1637678003491
./queries/acyclic/,acyclic4.graphql,7,1117,999999999,true,true,true,ok,1637678003498
./queries/acyclic/,acyclic5.graphql,8,1867,999999999,true,true,true,ok,1637678003506
./queries/acyclic/,acyclic6.graphql,9,5617,999999999,true,true,true,ok,1637678003515
./queries/acyclic/,acyclic7.graphql,9,9367,999999999,true,true,true,ok,1637678003524
./queries/acyclic/,acyclic1.graphql,4,67,999999999,true,true,true,ok,1637678003528
./queries/acyclic/,acyclic2.graphql,5,217,999999999,true,true,true,ok,1637678003533
./queries/acyclic/,acyclic3.graphql,4,367,999999999,true,true,true,ok,1637678003537
./queries/acyclic/,acyclic4.graphql,6,1117,999999999,true,true,true,ok,1637678003544
./queries/acyclic/,acyclic5.graphql,7,1867,999999999,true,true,true,ok,1637678003551
./queries/acyclic/,acyclic6.graphql,8,5617,999999999,true,true,true,ok,1637678003559
./queries/acyclic/,acyclic7.graphql,8,9367,999999999,true,true,true,ok,1637678003568
./queries/acyclic/,acyclic1.graphql,3,67,999999999,true,true,true,ok,1637678003571
./queries/acyclic/,acyclic2.graphql,4,217,999999999,true,true,true,ok,1637678003575
./queries/acyclic/,acyclic3.graphql,5,367,999999999,true,true,true,ok,1637678003580
./queries/acyclic/,acyclic4.graphql,5,1117,999999999,true,true,true,ok,1637678003586
./queries/acyclic/,acyclic5.graphql,6,1867,999999999,true,true,true,ok,1637678003592
./queries/acyclic/,acyclic6.graphql,7,5617,999999999,true,true,true,ok,1637678003599
./queries/acyclic/,acyclic7.graphql,8,9367,999999999,true,true,true,ok,1637678003608
./queries/acyclic/,acyclic1.graphql,4,67,999999999,true,true,true,ok,1637678003612
./queries/acyclic/,acyclic2.graphql,4,217,999999999,true,true,true,ok,1637678003616
./queries/acyclic/,acyclic3.graphql,4,367,999999999,true,true,true,ok,1637678003621
./queries/acyclic/,acyclic4.graphql,6,1117,999999999,true,true,true,ok,1637678003627
./queries/acyclic/,acyclic5.graphql,7,1867,999999999,true,true,true,ok,1637678003634
./queries/acyclic/,acyclic6.graphql,7,5617,999999999,true,true,true,ok,1637678003641
./queries/acyclic/,acyclic7.graphql,9,9367,999999999,true,true,true,ok,1637678003650
./queries/acyclic/,acyclic1.graphql,3,67,999999999,true,true,false,ok,1637678003654
./queries/acyclic/,acyclic2.graphql,4,217,999999999,true,true,false,ok,1637678003658
./queries/acyclic/,acyclic3.graphql,8,367,999999999,true,true,false,ok,1637678003666
./queries/acyclic/,acyclic4.graphql,6,1117,999999999,true,true,false,ok,1637678003672
./queries/acyclic/,acyclic5.graphql,6,1867,999999999,true,true,false,ok,1637678003678
./queries/acyclic/,acyclic6.graphql,8,5617,999999999,true,true,false,ok,1637678003686
./queries/acyclic/,acyclic7.graphql,10,9367,999999999,true,true,false,ok,1637678003696
./queries/acyclic/,acyclic1.graphql,3,67,999999999,true,true,false,ok,1637678003699
./queries/acyclic/,acyclic2.graphql,3,217,999999999,true,true,false,ok,1637678003703
./queries/acyclic/,acyclic3.graphql,4,367,999999999,true,true,false,ok,1637678003707
./queries/acyclic/,acyclic4.graphql,5,1117,999999999,true,true,false,ok,1637678003712
./queries/acyclic/,acyclic5.graphql,5,1867,999999999,true,true,false,ok,1637678003718
./queries/acyclic/,acyclic6.graphql,6,5617,999999999,true,true,false,ok,1637678003724
./queries/acyclic/,acyclic7.graphql,9,9367,999999999,true,true,false,ok,1637678003734
./queries/acyclic/,acyclic1.graphql,3,67,999999999,true,true,false,ok,1637678003737
./queries/acyclic/,acyclic2.graphql,3,217,999999999,true,true,false,ok,1637678003741
./queries/acyclic/,acyclic3.graphql,4,367,999999999,true,true,false,ok,1637678003746
./queries/acyclic/,acyclic4.graphql,5,1117,999999999,true,true,false,ok,1637678003752
./queries/acyclic/,acyclic5.graphql,5,1867,999999999,true,true,false,ok,1637678003757
./queries/acyclic/,acyclic6.graphql,7,5617,999999999,true,true,false,ok,1637678003765
./queries/acyclic/,acyclic7.graphql,8,9367,999999999,true,true,false,ok,1637678003773
./queries/acyclic/,acyclic1.graphql,5,67,999999999,true,true,false,ok,1637678003778
./queries/acyclic/,acyclic2.graphql,5,217,999999999,true,true,false,ok,1637678003783
./queries/acyclic/,acyclic3.graphql,4,367,999999999,true,true,false,ok,1637678003787
./queries/acyclic/,acyclic4.graphql,6,1117,999999999,true,true,false,ok,1637678003793
./queries/acyclic/,acyclic5.graphql,6,1867,999999999,true,true,false,ok,1637678003800
./queries/acyclic/,acyclic6.graphql,7,5617,999999999,true,true,false,ok,1637678003807
./queries/acyclic/,acyclic7.graphql,10,9367,999999999,true,true,false,ok,1637678003817
./queries/acyclic/,acyclic1.graphql,5,67,999999999,true,true,false,ok,1637678003822
./queries/acyclic/,acyclic2.graphql,4,217,999999999,true,true,false,ok,1637678003826
./queries/acyclic/,acyclic3.graphql,5,367,999999999,true,true,false,ok,1637678003831
./queries/acyclic/,acyclic4.graphql,5,1117,999999999,true,true,false,ok,1637678003836
./queries/acyclic/,acyclic5.graphql,5,1867,999999999,true,true,false,ok,1637678003841
./queries/acyclic/,acyclic6.graphql,7,5617,999999999,true,true,false,ok,1637678003849
./queries/acyclic/,acyclic7.graphql,8,9367,999999999,true,true,false,ok,1637678003857
./queries/acyclic/,acyclic1.graphql,4,67,999999999,true,true,false,ok,1637678003861
./queries/acyclic/,acyclic2.graphql,4,217,999999999,true,true,false,ok,1637678003865
./queries/acyclic/,acyclic3.graphql,4,367,999999999,true,true,false,ok,1637678003870
./queries/acyclic/,acyclic4.graphql,6,1117,999999999,true,true,false,ok,1637678003876
./queries/acyclic/,acyclic5.graphql,6,1867,999999999,true,true,false,ok,1637678003882
./queries/acyclic/,acyclic6.graphql,8,5617,999999999,true,true,false,ok,1637678003890
./queries/acyclic/,acyclic7.graphql,10,9367,999999999,true,true,false,ok,1637678003900
./queries/acyclic/,acyclic1.graphql,3,67,999999999,true,true,false,ok,1637678003903
./queries/acyclic/,acyclic2.graphql,4,217,999999999,true,true,false,ok,1637678003907
./queries/acyclic/,acyclic3.graphql,6,367,999999999,true,true,false,ok,1637678003913
./queries/acyclic/,acyclic4.graphql,6,1117,999999999,true,true,false,ok,1637678003919
./queries/acyclic/,acyclic5.graphql,6,1867,999999999,true,true,false,ok,1637678003926
./queries/acyclic/,acyclic6.graphql,7,5617,999999999,true,true,false,ok,1637678003933
./queries/acyclic/,acyclic7.graphql,9,9367,999999999,true,true,false,ok,1637678003942
./queries/acyclic/,acyclic1.graphql,4,67,999999999,true,true,false,ok,1637678003946
./queries/acyclic/,acyclic2.graphql,4,217,999999999,true,true,false,ok,1637678003950
./queries/acyclic/,acyclic3.graphql,5,367,999999999,true,true,false,ok,1637678003955
./queries/acyclic/,acyclic4.graphql,7,1117,999999999,true,true,false,ok,1637678003962
./queries/acyclic/,acyclic5.graphql,8,1867,999999999,true,true,false,ok,1637678003970
./queries/acyclic/,acyclic6.graphql,7,5617,999999999,true,true,false,ok,1637678003977
./queries/acyclic/,acyclic7.graphql,9,9367,999999999,true,true,false,ok,1637678003987
./queries/acyclic/,acyclic1.graphql,3,67,999999999,true,true,false,ok,1637678003990
./queries/acyclic/,acyclic2.graphql,4,217,999999999,true,true,false,ok,1637678003994
./queries/acyclic/,acyclic3.graphql,6,367,999999999,true,true,false,ok,1637678004001
./queries/acyclic/,acyclic4.graphql,4,1117,999999999,true,true,false,ok,1637678004006
./queries/acyclic/,acyclic5.graphql,7,1867,999999999,true,true,false,ok,1637678004013
./queries/acyclic/,acyclic6.graphql,6,5617,999999999,true,true,false,ok,1637678004019
./queries/acyclic/,acyclic7.graphql,7,9367,999999999,true,true,false,ok,1637678004027
./queries/acyclic/,acyclic1.graphql,3,67,999999999,true,true,false,ok,1637678004031
./queries/acyclic/,acyclic2.graphql,4,217,999999999,true,true,false,ok,1637678004035
./queries/acyclic/,acyclic3.graphql,5,367,999999999,true,true,false,ok,1637678004040
./queries/acyclic/,acyclic4.graphql,6,1117,999999999,true,true,false,ok,1637678004046
./queries/acyclic/,acyclic5.graphql,6,1867,999999999,true,true,false,ok,1637678004052
./queries/acyclic/,acyclic6.graphql,6,5617,999999999,true,true,false,ok,1637678004058
./queries/acyclic/,acyclic7.graphql,9,9367,999999999,true,true,false,ok,1637678004067
./queries/acyclic/,acyclic1.graphql,18,67,999999999,true,false,true,ok,1637678006421
./queries/acyclic/,acyclic2.graphql,9,217,999999999,true,false,true,ok,1637678006431
./queries/acyclic/,acyclic3.graphql,8,367,999999999,true,false,true,ok,1637678006439
./queries/acyclic/,acyclic4.graphql,8,1117,999999999,true,false,true,ok,1637678006447
./queries/acyclic/,acyclic5.graphql,8,1867,999999999,true,false,true,ok,1637678006455
./queries/acyclic/,acyclic6.graphql,13,5617,999999999,true,false,true,ok,1637678006468
./queries/acyclic/,acyclic7.graphql,14,9367,999999999,true,false,true,ok,1637678006482
./queries/acyclic/,acyclic1.graphql,5,67,999999999,true,false,true,ok,1637678006487
./queries/acyclic/,acyclic2.graphql,6,217,999999999,true,false,true,ok,1637678006493
./queries/acyclic/,acyclic3.graphql,6,367,999999999,true,false,true,ok,1637678006499
./queries/acyclic/,acyclic4.graphql,6,1117,999999999,true,false,true,ok,1637678006506
./queries/acyclic/,acyclic5.graphql,8,1867,999999999,true,false,true,ok,1637678006514
./queries/acyclic/,acyclic6.graphql,9,5617,999999999,true,false,true,ok,1637678006523
./queries/acyclic/,acyclic7.graphql,10,9367,999999999,true,false,true,ok,1637678006533
./queries/acyclic/,acyclic1.graphql,4,67,999999999,true,false,true,ok,1637678006537
./queries/acyclic/,acyclic2.graphql,4,217,999999999,true,false,true,ok,1637678006541
./queries/acyclic/,acyclic3.graphql,7,367,999999999,true,false,true,ok,1637678006548
./queries/acyclic/,acyclic4.graphql,6,1117,999999999,true,false,true,ok,1637678006554
./queries/acyclic/,acyclic5.graphql,7,1867,999999999,true,false,true,ok,1637678006562
./queries/acyclic/,acyclic6.graphql,8,5617,999999999,true,false,true,ok,1637678006570
./queries/acyclic/,acyclic7.graphql,8,9367,999999999,true,false,true,ok,1637678006579
./queries/acyclic/,acyclic1.graphql,4,67,999999999,true,false,true,ok,1637678006583
./queries/acyclic/,acyclic2.graphql,4,217,999999999,true,false,true,ok,1637678006588
./queries/acyclic/,acyclic3.graphql,4,367,999999999,true,false,true,ok,1637678006592
./queries/acyclic/,acyclic4.graphql,7,1117,999999999,true,false,true,ok,1637678006599
./queries/acyclic/,acyclic5.graphql,7,1867,999999999,true,false,true,ok,1637678006606
./queries/acyclic/,acyclic6.graphql,7,5617,999999999,true,false,true,ok,1637678006613
./queries/acyclic/,acyclic7.graphql,10,9367,999999999,true,false,true,ok,1637678006624
./queries/acyclic/,acyclic1.graphql,4,67,999999999,true,false,true,ok,1637678006628
./queries/acyclic/,acyclic2.graphql,5,217,999999999,true,false,true,ok,1637678006633
./queries/acyclic/,acyclic3.graphql,5,367,999999999,true,false,true,ok,1637678006639
./queries/acyclic/,acyclic4.graphql,6,1117,999999999,true,false,true,ok,1637678006645
./queries/acyclic/,acyclic5.graphql,8,1867,999999999,true,false,true,ok,1637678006653
./queries/acyclic/,acyclic6.graphql,9,5617,999999999,true,false,true,ok,1637678006662
./queries/acyclic/,acyclic7.graphql,11,9367,999999999,true,false,true,ok,1637678006674
./queries/acyclic/,acyclic1.graphql,5,67,999999999,true,false,false,ok,1637678006679
./queries/acyclic/,acyclic2.graphql,6,217,999999999,true,false,false,ok,1637678006685
./queries/acyclic/,acyclic3.graphql,6,367,999999999,true,false,false,ok,1637678006691
./queries/acyclic/,acyclic4.graphql,8,1117,999999999,true,false,false,ok,1637678006699
./queries/acyclic/,acyclic5.graphql,6,1867,999999999,true,false,false,ok,1637678006706
./queries/acyclic/,acyclic6.graphql,11,5617,999999999,true,false,false,ok,1637678006717
./queries/acyclic/,acyclic7.graphql,10,9367,999999999,true,false,false,ok,1637678006727
./queries/acyclic/,acyclic1.graphql,5,67,999999999,true,false,false,ok,1637678006732
./queries/acyclic/,acyclic2.graphql,4,217,999999999,true,false,false,ok,1637678006736
./queries/acyclic/,acyclic3.graphql,5,367,999999999,true,false,false,ok,1637678006741
./queries/acyclic/,acyclic4.graphql,6,1117,999999999,true,false,false,ok,1637678006747
./queries/acyclic/,acyclic5.graphql,5,1867,999999999,true,false,false,ok,1637678006753
./queries/acyclic/,acyclic6.graphql,7,5617,999999999,true,false,false,ok,1637678006760
./queries/acyclic/,acyclic7.graphql,10,9367,999999999,true,false,false,ok,1637678006771
./queries/acyclic/,acyclic1.graphql,4,67,999999999,true,false,false,ok,1637678006775
./queries/acyclic/,acyclic2.graphql,6,217,999999999,true,false,false,ok,1637678006781
./queries/acyclic/,acyclic3.graphql,5,367,999999999,true,false,false,ok,1637678006786
./queries/acyclic/,acyclic4.graphql,5,1117,999999999,true,false,false,ok,1637678006791
./queries/acyclic/,acyclic5.graphql,10,1867,999999999,true,false,false,ok,1637678006801
./queries/acyclic/,acyclic6.graphql,7,5617,999999999,true,false,false,ok,1637678006809
./queries/acyclic/,acyclic7.graphql,11,9367,999999999,true,false,false,ok,1637678006820
./queries/acyclic/,acyclic1.graphql,4,67,999999999,true,false,false,ok,1637678006824
./queries/acyclic/,acyclic2.graphql,6,217,999999999,true,false,false,ok,1637678006830
./queries/acyclic/,acyclic3.graphql,8,367,999999999,true,false,false,ok,1637678006838
./queries/acyclic/,acyclic4.graphql,6,1117,999999999,true,false,false,ok,1637678006844
./queries/acyclic/,acyclic5.graphql,8,1867,999999999,true,false,false,ok,1637678006853
./queries/acyclic/,acyclic6.graphql,8,5617,999999999,true,false,false,ok,1637678006861
./queries/acyclic/,acyclic7.graphql,10,9367,999999999,true,false,false,ok,1637678006871
./queries/acyclic/,acyclic1.graphql,5,67,999999999,true,false,false,ok,1637678006877
./queries/acyclic/,acyclic2.graphql,6,217,999999999,true,false,false,ok,1637678006883
./queries/acyclic/,acyclic3.graphql,4,367,999999999,true,false,false,ok,1637678006888
./queries/acyclic/,acyclic4.graphql,5,1117,999999999,true,false,false,ok,1637678006893
./queries/acyclic/,acyclic5.graphql,7,1867,999999999,true,false,false,ok,1637678006900
./queries/acyclic/,acyclic6.graphql,7,5617,999999999,true,false,false,ok,1637678006907
./queries/acyclic/,acyclic7.graphql,10,9367,999999999,true,false,false,ok,1637678006917
./queries/acyclic/,acyclic1.graphql,3,67,999999999,true,false,false,ok,1637678006920
./queries/acyclic/,acyclic2.graphql,4,217,999999999,true,false,false,ok,1637678006925
./queries/acyclic/,acyclic3.graphql,7,367,999999999,true,false,false,ok,1637678006932
./queries/acyclic/,acyclic4.graphql,6,1117,999999999,true,false,false,ok,1637678006938
./queries/acyclic/,acyclic5.graphql,8,1867,999999999,true,false,false,ok,1637678006946
./queries/acyclic/,acyclic6.graphql,10,5617,999999999,true,false,false,ok,1637678006956
./queries/acyclic/,acyclic7.graphql,12,9367,999999999,true,false,false,ok,1637678006968
./queries/acyclic/,acyclic1.graphql,3,67,999999999,true,false,false,ok,1637678006972
./queries/acyclic/,acyclic2.graphql,4,217,999999999,true,false,false,ok,1637678006976
./queries/acyclic/,acyclic3.graphql,8,367,999999999,true,false,false,ok,1637678006985
./queries/acyclic/,acyclic4.graphql,5,1117,999999999,true,false,false,ok,1637678006991
./queries/acyclic/,acyclic5.graphql,10,1867,999999999,true,false,false,ok,1637678007001
./queries/acyclic/,acyclic6.graphql,7,5617,999999999,true,false,false,ok,1637678007008
./queries/acyclic/,acyclic7.graphql,10,9367,999999999,true,false,false,ok,1637678007018
./queries/acyclic/,acyclic1.graphql,3,67,999999999,true,false,false,ok,1637678007022
./queries/acyclic/,acyclic2.graphql,4,217,999999999,true,false,false,ok,1637678007026
./queries/acyclic/,acyclic3.graphql,5,367,999999999,true,false,false,ok,1637678007032
./queries/acyclic/,acyclic4.graphql,7,1117,999999999,true,false,false,ok,1637678007039
./queries/acyclic/,acyclic5.graphql,9,1867,999999999,true,false,false,ok,1637678007048
./queries/acyclic/,acyclic6.graphql,7,5617,999999999,true,false,false,ok,1637678007055
./queries/acyclic/,acyclic7.graphql,10,9367,999999999,true,false,false,ok,1637678007066
./queries/acyclic/,acyclic1.graphql,4,67,999999999,true,false,false,ok,1637678007070
./queries/acyclic/,acyclic2.graphql,3,217,999999999,true,false,false,ok,1637678007073
./queries/acyclic/,acyclic3.graphql,4,367,999999999,true,false,false,ok,1637678007078
./queries/acyclic/,acyclic4.graphql,6,1117,999999999,true,false,false,ok,1637678007084
./queries/acyclic/,acyclic5.graphql,5,1867,999999999,true,false,false,ok,1637678007090
./queries/acyclic/,acyclic6.graphql,10,5617,999999999,true,false,false,ok,1637678007100
./queries/acyclic/,acyclic7.graphql,8,9367,999999999,true,false,false,ok,1637678007108
./queries/acyclic/,acyclic1.graphql,4,67,999999999,true,false,false,ok,1637678007112
./queries/acyclic/,acyclic2.graphql,5,217,999999999,true,false,false,ok,1637678007117
./queries/acyclic/,acyclic3.graphql,6,367,999999999,true,false,false,ok,1637678007124
./queries/acyclic/,acyclic4.graphql,8,1117,999999999,true,false,false,ok,1637678007132
./queries/acyclic/,acyclic5.graphql,7,1867,999999999,true,false,false,ok,1637678007139
./queries/acyclic/,acyclic6.graphql,8,5617,999999999,true,false,false,ok,1637678007147
./queries/acyclic/,acyclic7.graphql,9,9367,999999999,true,false,false,ok,1637678007156
./queries/acyclic/,acyclic1.graphql,19,67,10000,true,true,true,ok,1637678009548
./queries/acyclic/,acyclic2.graphql,9,217,10000,true,true,true,ok,1637678009558
./queries/acyclic/,acyclic3.graphql,8,367,10000,true,true,true,ok,1637678009566
./queries/acyclic/,acyclic4.graphql,7,1117,10000,true,true,true,ok,1637678009573
./queries/acyclic/,acyclic5.graphql,8,1867,10000,true,true,true,ok,1637678009582
./queries/acyclic/,acyclic6.graphql,11,5617,10000,true,true,true,ok,1637678009593
./queries/acyclic/,acyclic7.graphql,12,9367,10000,true,true,true,ok,1637678009605
./queries/acyclic/,acyclic1.graphql,5,67,10000,true,true,true,ok,1637678009610
./queries/acyclic/,acyclic2.graphql,6,217,10000,true,true,true,ok,1637678009616
./queries/acyclic/,acyclic3.graphql,5,367,10000,true,true,true,ok,1637678009621
./queries/acyclic/,acyclic4.graphql,8,1117,10000,true,true,true,ok,1637678009629
./queries/acyclic/,acyclic5.graphql,8,1867,10000,true,true,true,ok,1637678009637
./queries/acyclic/,acyclic6.graphql,10,5617,10000,true,true,true,ok,1637678009647
./queries/acyclic/,acyclic7.graphql,9,9367,10000,true,true,true,ok,1637678009656
./queries/acyclic/,acyclic1.graphql,4,67,10000,true,true,true,ok,1637678009661
./queries/acyclic/,acyclic2.graphql,4,217,10000,true,true,true,ok,1637678009665
./queries/acyclic/,acyclic3.graphql,4,367,10000,true,true,true,ok,1637678009670
./queries/acyclic/,acyclic4.graphql,7,1117,10000,true,true,true,ok,1637678009677
./queries/acyclic/,acyclic5.graphql,8,1867,10000,true,true,true,ok,1637678009685
./queries/acyclic/,acyclic6.graphql,8,5617,10000,true,true,true,ok,1637678009693
./queries/acyclic/,acyclic7.graphql,9,9367,10000,true,true,true,ok,1637678009702
./queries/acyclic/,acyclic1.graphql,3,67,10000,true,true,true,ok,1637678009706
./queries/acyclic/,acyclic2.graphql,5,217,10000,true,true,true,ok,1637678009712
./queries/acyclic/,acyclic3.graphql,4,367,10000,true,true,true,ok,1637678009716
./queries/acyclic/,acyclic4.graphql,5,1117,10000,true,true,true,ok,1637678009721
./queries/acyclic/,acyclic5.graphql,6,1867,10000,true,true,true,ok,1637678009727
./queries/acyclic/,acyclic6.graphql,9,5617,10000,true,true,true,ok,1637678009736
./queries/acyclic/,acyclic7.graphql,9,9367,10000,true,true,true,ok,1637678009745
./queries/acyclic/,acyclic1.graphql,4,67,10000,true,true,true,ok,1637678009750
./queries/acyclic/,acyclic2.graphql,4,217,10000,true,true,true,ok,1637678009755
./queries/acyclic/,acyclic3.graphql,5,367,10000,true,true,true,ok,1637678009760
./queries/acyclic/,acyclic4.graphql,6,1117,10000,true,true,true,ok,1637678009766
./queries/acyclic/,acyclic5.graphql,6,1867,10000,true,true,true,ok,1637678009772
./queries/acyclic/,acyclic6.graphql,9,5617,10000,true,true,true,ok,1637678009781
./queries/acyclic/,acyclic7.graphql,9,9367,10000,true,true,true,ok,1637678009790
./queries/acyclic/,acyclic1.graphql,4,67,10000,true,true,false,ok,1637678009794
./queries/acyclic/,acyclic2.graphql,5,217,10000,true,true,false,ok,1637678009799
./queries/acyclic/,acyclic3.graphql,5,367,10000,true,true,false,ok,1637678009805
./queries/acyclic/,acyclic4.graphql,5,1117,10000,true,true,false,ok,1637678009811
./queries/acyclic/,acyclic5.graphql,6,1867,10000,true,true,false,ok,1637678009817
./queries/acyclic/,acyclic6.graphql,7,5617,10000,true,true,false,ok,1637678009825
./queries/acyclic/,acyclic7.graphql,10,9367,10000,true,true,false,ok,1637678009836
./queries/acyclic/,acyclic1.graphql,3,67,10000,true,true,false,ok,1637678009840
./queries/acyclic/,acyclic2.graphql,4,217,10000,true,true,false,ok,1637678009844
./queries/acyclic/,acyclic3.graphql,5,367,10000,true,true,false,ok,1637678009849
./queries/acyclic/,acyclic4.graphql,5,1117,10000,true,true,false,ok,1637678009854
./queries/acyclic/,acyclic5.graphql,5,1867,10000,true,true,false,ok,1637678009859
./queries/acyclic/,acyclic6.graphql,9,5617,10000,true,true,false,ok,1637678009869
./queries/acyclic/,acyclic7.graphql,10,9367,10000,true,true,false,ok,1637678009879
./queries/acyclic/,acyclic1.graphql,4,67,10000,true,true,false,ok,1637678009883
./queries/acyclic/,acyclic2.graphql,4,217,10000,true,true,false,ok,1637678009887
./queries/acyclic/,acyclic3.graphql,3,367,10000,true,true,false,ok,1637678009890
./queries/acyclic/,acyclic4.graphql,6,1117,10000,true,true,false,ok,1637678009897
./queries/acyclic/,acyclic5.graphql,6,1867,10000,true,true,false,ok,1637678009903
./queries/acyclic/,acyclic6.graphql,6,5617,10000,true,true,false,ok,1637678009909
./queries/acyclic/,acyclic7.graphql,9,9367,10000,true,true,false,ok,1637678009919
./queries/acyclic/,acyclic1.graphql,3,67,10000,true,true,false,ok,1637678009923
./queries/acyclic/,acyclic2.graphql,5,217,10000,true,true,false,ok,1637678009928
./queries/acyclic/,acyclic3.graphql,5,367,10000,true,true,false,ok,1637678009933
./queries/acyclic/,acyclic4.graphql,7,1117,10000,true,true,false,ok,1637678009940
./queries/acyclic/,acyclic5.graphql,8,1867,10000,true,true,false,ok,1637678009948
./queries/acyclic/,acyclic6.graphql,8,5617,10000,true,true,false,ok,1637678009956
./queries/acyclic/,acyclic7.graphql,10,9367,10000,true,true,false,ok,1637678009966
./queries/acyclic/,acyclic1.graphql,5,67,10000,true,true,false,ok,1637678009971
./queries/acyclic/,acyclic2.graphql,4,217,10000,true,true,false,ok,1637678009975
./queries/acyclic/,acyclic3.graphql,5,367,10000,true,true,false,ok,1637678009980
./queries/acyclic/,acyclic4.graphql,6,1117,10000,true,true,false,ok,1637678009986
./queries/acyclic/,acyclic5.graphql,5,1867,10000,true,true,false,ok,1637678009991
./queries/acyclic/,acyclic6.graphql,8,5617,10000,true,true,false,ok,1637678010000
./queries/acyclic/,acyclic7.graphql,8,9367,10000,true,true,false,ok,1637678010009
./queries/acyclic/,acyclic1.graphql,4,67,10000,true,true,false,ok,1637678010013
./queries/acyclic/,acyclic2.graphql,4,217,10000,true,true,false,ok,1637678010017
./queries/acyclic/,acyclic3.graphql,5,367,10000,true,true,false,ok,1637678010022
./queries/acyclic/,acyclic4.graphql,6,1117,10000,true,true,false,ok,1637678010028
./queries/acyclic/,acyclic5.graphql,6,1867,10000,true,true,false,ok,1637678010034
./queries/acyclic/,acyclic6.graphql,7,5617,10000,true,true,false,ok,1637678010042
./queries/acyclic/,acyclic7.graphql,10,9367,10000,true,true,false,ok,1637678010052
./queries/acyclic/,acyclic1.graphql,3,67,10000,true,true,false,ok,1637678010055
./queries/acyclic/,acyclic2.graphql,4,217,10000,true,true,false,ok,1637678010059
./queries/acyclic/,acyclic3.graphql,6,367,10000,true,true,false,ok,1637678010065
./queries/acyclic/,acyclic4.graphql,5,1117,10000,true,true,false,ok,1637678010071
./queries/acyclic/,acyclic5.graphql,6,1867,10000,true,true,false,ok,1637678010077
./queries/acyclic/,acyclic6.graphql,7,5617,10000,true,true,false,ok,1637678010084
./queries/acyclic/,acyclic7.graphql,8,9367,10000,true,true,false,ok,1637678010092
./queries/acyclic/,acyclic1.graphql,3,67,10000,true,true,false,ok,1637678010096
./queries/acyclic/,acyclic2.graphql,4,217,10000,true,true,false,ok,1637678010100
./queries/acyclic/,acyclic3.graphql,5,367,10000,true,true,false,ok,1637678010105
./queries/acyclic/,acyclic4.graphql,6,1117,10000,true,true,false,ok,1637678010111
./queries/acyclic/,acyclic5.graphql,7,1867,10000,true,true,false,ok,1637678010119
./queries/acyclic/,acyclic6.graphql,6,5617,10000,true,true,false,ok,1637678010126
./queries/acyclic/,acyclic7.graphql,9,9367,10000,true,true,false,ok,1637678010136
./queries/acyclic/,acyclic1.graphql,3,67,10000,true,true,false,ok,1637678010139
./queries/acyclic/,acyclic2.graphql,4,217,10000,true,true,false,ok,1637678010144
./queries/acyclic/,acyclic3.graphql,5,367,10000,true,true,false,ok,1637678010149
./queries/acyclic/,acyclic4.graphql,4,1117,10000,true,true,false,ok,1637678010153
./queries/acyclic/,acyclic5.graphql,5,1867,10000,true,true,false,ok,1637678010159
./queries/acyclic/,acyclic6.graphql,7,5617,10000,true,true,false,ok,1637678010166
./queries/acyclic/,acyclic7.graphql,8,9367,10000,true,true,false,ok,1637678010174
./queries/acyclic/,acyclic1.graphql,3,67,10000,true,true,false,ok,1637678010177
./queries/acyclic/,acyclic2.graphql,4,217,10000,true,true,false,ok,1637678010181
./queries/acyclic/,acyclic3.graphql,5,367,10000,true,true,false,ok,1637678010186
./queries/acyclic/,acyclic4.graphql,5,1117,10000,true,true,false,ok,1637678010191
./queries/acyclic/,acyclic5.graphql,6,1867,10000,true,true,false,ok,1637678010197
./queries/acyclic/,acyclic6.graphql,6,5617,10000,true,true,false,ok,1637678010204
./queries/acyclic/,acyclic7.graphql,8,9367,10000,true,true,false,ok,1637678010212
./queries/acyclic/,acyclic1.graphql,19,67,10000,true,false,true,ok,1637678012580
./queries/acyclic/,acyclic2.graphql,9,217,10000,true,false,true,ok,1637678012590
./queries/acyclic/,acyclic3.graphql,8,367,10000,true,false,true,ok,1637678012598
./queries/acyclic/,acyclic4.graphql,7,1117,10000,true,false,true,ok,1637678012605
./queries/acyclic/,acyclic5.graphql,8,1867,10000,true,false,true,ok,1637678012614
./queries/acyclic/,acyclic6.graphql,12,5617,10000,true,false,true,ok,1637678012626
./queries/acyclic/,acyclic7.graphql,12,9367,10000,true,false,true,ok,1637678012638
